TEA,SLN,AreaSqMi,thhE,thhM,oohhE,oohhM,rohhE,rohhM,ocb1E,ocb1M,ocb2E,ocb2M,ocb3E,ocb3M,ocb4E,ocb4M,ocb5E,ocb5M,rcb1E,rcb1M,rcb2E,rcb2M,rcb3E,rcb3M,rcb4E,rcb4M,rcb5E,rcb5M,bb1E,bb1M,bb2E,bb2M,bb3E,bb3M,bb4E,bb4M,bb5E,bb5M,commctrs,libct,SUM_SqMi,aduincar_c,STD_TotOff,aduincar_m,rv1,rv2,rv3,rv4,rv5,bv1,bv2,bv3,bv4,bv5,rvp,bvp,ltrvp,ltbvp,juvcrime_3,juvcrime,adupopE,popE,juvpopE,evf,avgevf
208,208,12.5663706144,1794.56650128,157.693461583,1241.69602546,171.998777436,552.870475816,135.950246559,79.889677892,57.2760982879,135.282657577,80.9216377608,45.6485254501,33.3476650569,15.8487624242,18.3230663567,7.23817600148,13.2226710927,143.319836616,75.5927103354,63.6070590689,52.7769183519,18.9735789252,22.1721235082,16.3241677359,29.9660653362,0.405882457358,12.1844043259,1473.71198869,262.565751465,2788.15986383,364.965694908,299.881731695,101.739995786,6079.25999996,512.406029907,2006.27365603,333.326940589,0,0,0.0361664516735,13,2.41029537807,4.20299077007,2317.0429565,4.0615979905,5,8.4882155737,46.2275356093,158.641717496,0,1.98325911365,1,14,0.0296936830799,0.134507385761,0.0239523467144,0.115633541637,0,0,4730.02019736,6072.78325851,708.282227155,137,68.5
244,244,12.5663706144,4034.59223479,347.249689414,2537.97141517,398.066746551,1496.62081962,323.391849674,195.080034458,144.23663149,315.33388641,194.590139993,114.414107345,86.1503051414,43.2506033107,53.3071019365,4.91703076708,22.8270941149,400.458927941,189.751612563,194.614249131,124.611293207,32.0271605863,44.6841783739,46.299131945,77.9536996307,0,27.0416919152,3949.32635351,738.353699231,6671.24786119,885.916526538,562.282595733,229.750586556,14373.2246129,1238.2805317,5068.59625588,844.928716772,0,0,0.231325269928,19,1.63299316186,2.88249869204,5553.19129442,3.939201333,5,14.4432194772,77.3252352264,263.876351652,0,1.5335917824,0,15,0.0298555730612,0.122579394044,0.0254044189202,0.109186942228,25,8,10059.6882764,14342.9126799,1765.49648266,546,273
173,173,12.5663706144,17846.2845136,1233.25290187,7361.01612692,1204.40746601,10485.2683867,1464.65210223,612.069189506,503.454491522,333.622289716,380.744775471,194.689440166,292.537708308,232.727709824,301.346238225,288.234950503,335.498615594,2006.551597,862.160211906,1664.29830214,863.070876878,464.768489424,442.765898493,256.837378785,297.143126765,23.5200144038,205.357329037,9791.88281946,3036.53861861,24499.3060474,3633.58946263,2618.23781966,970.852132289,49922.1216064,5412.30027741,13411.3905086,3349.15879274,7,2,1.80389821313,241,1.5042950635,3.70891953732,23024.1451409,12.3128778433,10,15.7785366128,542.75541621,3121.84420814,1,4.6872566987,7,254,0.0226160872753,0.0902470237718,0.0217788964534,0.0891904292303,666,222,39160.8993996,50067.5874717,6949.37519417,1718,859
194,194,12.5663706144,21756.9120149,1522.56047851,10493.841919,1308.00313747,11263.0700959,1586.54823372,501.182052716,404.3580915,468.587828538,436.597567816,255.549823371,277.516745407,390.694176073,388.16799021,1258.84992509,575.609458271,1524.31664514,849.409746358,1410.02929834,856.536871587,813.813813933,631.741267296,559.026455816,619.380871362,220.790167014,269.331374673,8436.75009134,2325.84853391,29169.9996687,3759.02048024,4785.00802242,1304.08022726,48635.9708544,4675.27285363,9708.06698735,2344.77516673,4,1,0.177239823255,101,1.80741126092,5.12869969506,27129.1249832,23.1347869306,44,48.9538505028,248.610297273,3472.49718157,14,60.6100196424,28,403,0.0123543155682,0.119233540215,0.00957850658177,0.111477720486,152,51,40410.0227183,48918.6209369,4682.79697804,882,441
107,107,12.5663706144,18585.2573191,1069.18346166,6872.0073988,914.386730007,11713.2499203,1188.34765832,341.27692622,311.253959546,399.677392352,359.820738452,279.512175127,302.142229297,357.239577991,347.766283097,316.287540051,332.702386661,1831.24871495,803.97352088,2638.27557198,913.890939864,644.789353966,479.366998638,204.882270769,254.144741389,6.98679627491,185.2299877,10321.2893625,2690.56366981,25017.1079002,3884.38696666,2715.56906044,954.489592376,55578.3678778,5044.63365335,15284.1303005,2753.84955763,1,1,0.834734521601,102,1.54792751929,3.29673276374,23835.5565696,14.9029044938,17,19.0450230379,276.636644329,4438.77430039,0,25.1558818554,18,493,0.00905925812234,0.108795955593,0.007524111702,0.104227044941,568,189,42331.0422327,55467.5534745,7304.37726444,1763,881.5
13,13,12.5663706144,14088.2320168,1132.75733637,5450.74214068,1083.72171941,8637.48987612,1327.83376983,659.01485729,449.356547321,490.805482394,440.754867664,126.509002501,234.806836913,93.2023830357,203.184946896,72.5006165957,220.662179582,1958.46739527,832.093232392,1354.4721813,826.389317837,472.473601674,513.828702782,241.49539377,293.343022959,3.17807010347,163.85802528,7913.27799612,2485.86279641,18044.0542518,3120.53599569,1588.84966311,764.665951448,39423.1604332,4769.29099783,10647.0925361,2819.13092002,3,2,1.37606781062,423,1.72860302309,3.71184314551,18379.5904166,33.0320199719,37,69.4318898477,916.912413558,2746.86167976,1,5.11754470672,1,220,0.114933231387,0.14977105548,0.109114488889,0.147805289362,713,238,31101.788135,40484.7920197,4960.65334204,1645,822.5
16,16,12.5663706144,20647.0306811,1354.77038665,10324.5508406,1527.61228277,10322.4798405,1801.549389,1448.39373158,830.177488686,802.238806835,589.202876049,449.295652301,479.606127144,112.789612198,264.935025498,33.4385350982,229.629644243,2934.53364167,1277.50945898,1867.49165449,998.963149465,674.413368133,673.327447815,84.0889578385,234.194771702,0,205.524407348,13621.2420939,4033.9917717,22784.8201407,4552.42566624,3607.75258372,1307.0341412,64370.110021,6912.24446644,19678.5983864,4143.17927273,3,1,0.385851284916,464,1.59511893258,3.36757538811,23069.3097065,34.1012268423,51,64.1623871992,547.058119724,1636.27295925,0,18.822486302,4,98,0.0323403846546,0.0998477445521,0.0273233930981,0.0906045610014,826,275,47694.8001805,64282.9360998,9331.93857704,2098,1049
7,7,12.5663706144,19042.3933071,1072.57547958,11171.0783049,1090.78066373,7871.31500219,1076.51404079,535.370511814,410.916857019,546.379267528,432.443314145,369.789834265,353.050661651,510.991245983,420.26554048,1015.30208737,557.701683454,1160.0833018,594.82454682,1636.77737793,702.354042686,375.684312213,390.777738494,144.752404336,249.205750407,33.0043865671,217.815754559,10358.604912,2399.1784638,26367.8804258,3568.48801619,4700.33625455,1117.73156687,53588.524255,4534.16291633,13680.7164438,2389.8357725,2,1,0.223767562709,81,0.810069288358,1.63614150247,22083.3720904,25.9459743024,17,11.1223864554,250.226822778,1589.05487721,2,9.3207358629,0,136,0.0161772591585,0.0708764757754,0.0120363898452,0.0676422200012,279,93,41491.834843,53508.3262689,5994.6126711,895,447.5
21,21,12.5663706144,22333.9296216,1386.46040799,9666.31230628,1017.99370239,12667.6173153,1445.35921337,406.683379464,387.344706515,463.263755884,425.997836527,379.658031339,407.536559833,442.128414268,411.146996326,755.962152633,480.371246159,1079.90867574,697.439197211,1567.04849181,804.168535798,1302.25666073,735.793497869,560.161156126,472.21751363,89.1865449379,216.549184175,9085.40289338,2354.62771306,29656.5525614,3455.80174621,5505.71751775,1242.30186785,50369.490433,4496.69596448,10433.1267453,2435.40018348,1,2,0.0656053928654,56,0.81476128412,1.28724824831,26982.8628699,33.3257972804,30,25.9639008711,163.996003938,6310.36851235,83,64.0295867251,77,651,0.00981007476962,0.121394889037,0.00593436286916,0.102377969607,155,52,41296.19675,50369.975334,5415.2605315,2135,1067.5
28,28,12.5663706144,37527.5746036,2484.49780089,10760.4310941,1559.14371435,26767.1435095,2741.20087719,643.169180446,643.143122159,439.91523928,540.815712579,346.352710675,506.672670289,319.82903381,513.728487424,558.76095563,621.044171463,4661.0783811,1952.42005687,4665.21098661,1840.66863565,1867.39025602,1223.20971981,686.981052212,751.77293684,161.861184559,440.399249201,14170.382563,3969.52640238,45216.6413436,6029.66691073,7368.62875933,1723.58233862,81214.8793693,8011.95263048,17422.5550683,4283.54090319,3,2,1.58074150248,208,3.31275614692,7.21187629185,48598.7227718,64.7406991923,84,56.4715723755,334.540182346,4635.37531235,56,112.243199315,42,416,0.0101247139621,0.141627059799,0.00754036400102,0.110505440916,501,167,65831.6748517,81105.1122515,9446.09623822,3111,1555.5
14,14,12.5663706144,20301.3338918,1183.48389053,12518.8151808,1634.47083385,7782.51871094,1687.36587261,1361.41741345,854.774096246,1450.83407805,900.455180649,875.209609537,720.921778367,146.379834281,306.478939184,35.5641554425,219.293709221,1669.65601461,947.846682551,1705.91766179,949.087392526,695.720649477,649.989887304,64.09398523,247.630538084,0,199.988889308,15967.4474454,4453.11010748,27302.6565563,5438.60759547,2486.56766022,1008.27431026,74413.2776897,7478.50027686,26158.2034853,4679.06164821,3,2,0.375633846431,308,1.33166039953,2.98843785728,22019.6386038,17.1417888313,21,29.3010728269,366.183041232,1383.35578136,5,1.87895592581,0,99,0.0203900774445,0.117228134179,0.0182811000642,0.111829016132,812,271,51034.2314587,74151.8096566,11224.5915716,2285,1142.5
17,17,12.5663706144,11310.7174509,635.890222648,7342.36616255,899.759259435,3968.35128837,940.214425001,754.954625197,478.456135153,978.999954806,614.249431188,530.319694517,475.852851444,66.5590415992,139.778073255,16.3874461113,120.06212949,908.782667908,533.039058046,658.60156687,474.987956466,329.809687301,318.376660619,74.8158854698,171.170151043,0.102585950888,113.103590061,9994.27465534,2513.77648721,16992.0523204,3232.96870587,1130.68383091,531.741548623,43031.5064104,3903.26945219,15180.1816558,2473.98695992,2,1,0.662656621213,264,1.84826346309,4.24013360331,14024.2612159,4.21762863865,1,12.4423718511,217.516373365,1097.47112201,0,0.203066642458,0,73,0.0182844877043,0.113246832438,0.0173803746507,0.111650242747,345,115,29336.6757945,42831.7857606,5908.28306915,658,329
25,25,12.5663706144,19082.1780536,1092.99250273,9887.47672316,1270.53848041,9194.70133048,1467.1903381,853.005356446,631.050594878,780.920594827,563.128221731,760.448934297,552.292034201,288.659717165,361.054482619,82.7655095853,211.049611211,2243.65798483,1008.91003512,1700.65310329,926.276330727,458.49298478,447.286483599,179.084973227,280.944430311,18.7004544549,168.270467991,12220.4897845,3405.65004046,24951.6007901,3695.02522596,2883.78521981,1069.96943731,59008.5839465,5772.07348299,18505.3935118,3967.50521998,1,1,0.579215584515,349,1.79942561673,3.90865161002,21387.614051,44.5487898666,41,55.2952132574,507.196728654,1871.27495153,0,1.21682510503,1,204,0.0279131682006,0.132299981671,0.0224053943327,0.129493393469,604,201,42647.224214,58945.3117355,7976.15743926,2470,1235
9,9,12.5663706144,9104.68152397,942.672232005,3116.48274896,738.980687297,5988.19877501,1056.11877468,409.991654177,300.778214585,333.156182192,297.156342919,42.4825072016,155.380373678,36.6272296514,160.172791171,0,132.033957664,2005.09715321,764.573673564,871.166559406,577.328598346,85.769605545,174.784698331,37.8184272909,161.990694478,0,132.033957664,3543.39854485,1541.55739122,7310.10621245,2018.24016294,934.054394721,510.447720642,24985.4147969,3745.54607295,7085.97757559,2258.83837774,11,1,2.97101663902,515,3.39904669577,8.25393785432,14461.7623243,20.0385829713,23,28.7230715059,941.966060339,1409.71875903,0,0.420118273496,0,78,0.0720227526532,0.0955752567619,0.0673325830523,0.0954016919372,946,315,18749.8560256,24948.3611295,2814.06733439,2100,1050
206,206,12.5663706144,22600.8986681,1276.73560838,10905.453578,1258.69982672,11695.4450901,1568.3202548,624.748435712,568.707316509,542.74739854,459.356174151,483.474442455,424.133018424,450.016421968,411.58486081,494.846828999,410.825448114,2424.66623216,991.10448744,1900.45741066,1004.7409895,424.14481254,416.420387817,263.718603085,341.641706247,55.5655930627,195.204090455,10032.9586006,2865.11898554,28504.2972397,3574.13351891,4044.90371158,1219.01789794,55575.8906765,5225.60006792,13856.2848468,3250.5609138,2,1,1.61086705819,270,1.8530029197,3.76710173219,26618.0566106,92.5418662846,102,98.7964028649,609.873991365,1983.97870878,8,25.8867194698,1,215,0.030802789172,0.158287637785,0.0217400399701,0.134746475109,473,158,42781.9654367,55525.2437393,5767.29302937,2209,1104.5
263,263,12.5663706144,11479.4787976,954.842608372,5182.50370938,951.31351951,6296.97508827,1147.3701137,658.391393844,408.697547314,501.389043874,376.060651168,150.082682553,235.117623715,97.2929418741,176.731928012,5.38283446002,127.989072321,2034.17284293,778.860936675,1182.36023773,719.986918733,129.435616594,259.382349017,47.2824936035,169.340820092,0,126.792886886,4694.77626377,1857.49452955,8935.89321426,2532.60558982,1365.16912294,660.651881262,31451.2150358,4118.8433585,8938.51047853,2432.81412866,5,1,1.10127560413,578,3.33132877542,7.50505786158,13710.5366416,34.739937776,60,53.4464529979,901.427818322,1120.13284447,0,3.43136647921,1,113,0.148449230157,0.132494303598,0.141335107452,0.13002024878,822,274,23231.1634827,31516.925797,3494.70881498,2225,1112.5
51,51,12.5663706144,17062.4812815,1308.41108244,8275.59398306,1371.72567546,8786.88729845,1633.42061457,1143.28964975,655.41721642,775.327226113,555.218407978,306.783046274,372.473278044,111.537295414,229.250207674,8.89717185358,176.133188646,2774.61624506,1111.38489435,1690.70361884,973.881160324,345.146300584,451.322522825,56.9335652349,203.287521121,0,174.156039345,8424.86090848,3014.73210019,14858.0873707,3701.59587381,2246.41953751,962.523364708,50210.2978209,6032.80537476,14789.4994228,3508.69174749,5,1,0.484171705261,607,2.8492722799,7.1103887011,19427.1634657,48.1573822651,80,88.6947845571,1041.8837432,1442.59712049,0,10.0757246189,4,146,0.12054753731,0.145322307928,0.112941308922,0.139245139584,969,323,36946.709869,50261.0264118,5804.70816303,2272,1136
273,273,12.5663706144,18398.4012445,1108.36118358,11388.7262206,1484.31866558,7009.67502395,1554.98789024,1231.08777236,776.543515564,1411.72069885,875.68384275,833.947710831,679.747692993,135.93337277,270.09744518,37.9475254072,194.147615713,1458.70014143,857.053500518,1560.58479694,861.578760237,651.429351694,607.810918766,60.2455438205,217.144456987,0,175.90207134,15366.0379136,3992.51789409,25873.0910731,5009.18221971,2040.67234743,874.208491231,67740.6938476,6661.37386198,23983.9165927,4087.95507998,2,1,0.446922721056,275,1.40730520172,3.2168115991,21067.7375707,14.9025735712,20,25.7568645615,344.43692655,1321.19507563,2,0.642853846226,0,85,0.0197206314166,0.113134134641,0.0178962370621,0.10971089797,646,215,46247.3245743,67450.4801697,9905.62649682,1869,934.5
